cme_time,cme_speed_km_s,cme_width_deg,cme_cpa_deg,is_halo,kinetic_energy_proxy,sw_background_speed,solar_cycle_phase,dst_precondition,drag_factor,geoeffective,transit_time_hours,target_dst,target_kp,source
2011-03-17 19:12:07+00:00,681.0,26.0,307.0,0,104323.53,407.1,0.393,6.4,273.9,0,,-18.0,3.3,LASCO_CDAW
2011-03-18 15:48:06+00:00,504.0,10.0,163.0,0,22138.95,373.2,0.393,-1.5,130.8,0,,-18.0,3.3,LASCO_CDAW
2011-03-18 19:36:05+00:00,434.0,33.0,306.0,0,53495.99,364.5,0.393,-1.4,69.5,0,,-18.0,3.3,LASCO_CDAW
2011-03-19 06:36:07+00:00,848.0,7.0,125.0,0,43900.25,346.5,0.393,-7.5,501.5,0,,-18.0,3.3,LASCO_CDAW
2011-03-19 12:12:06+00:00,1102.0,140.0,256.0,0,1141166.48,336.3,0.393,-1.2,765.7,0,,-18.0,3.3,LASCO_CDAW
2011-03-19 14:24:39+00:00,486.0,9.0,104.0,0,18531.72,339.6,0.393,2.6,146.4,0,,-18.0,3.3,LASCO_CDAW
2011-03-19 16:48:05+00:00,602.0,110.0,241.0,0,296863.98,346.3,0.393,5.2,255.7,0,,-18.0,3.3,LASCO_CDAW
2011-03-19 21:24:11+00:00,630.0,36.0,110.0,0,122648.85,356.5,0.393,8.5,273.5,0,,-18.0,3.3,LASCO_CDAW
2011-03-21 02:24:05+00:00,1341.0,360.0,180.0,1,0.0,360.1,0.393,-12.3,980.9,0,,-18.0,3.3,LASCO_CDAW
2011-03-21 02:54:00+00:00,1000.0,140.0,180.0,0,939692.62,360.1,0.393,-12.3,639.9,0,,-18.0,3.3,DONKI
2011-03-21 10:00:07+00:00,401.0,8.0,325.0,0,11216.91,352.9,0.393,-8.5,48.1,0,,-18.0,3.3,LASCO_CDAW
2011-03-21 15:36:05+00:00,963.0,19.0,83.0,0,153060.03,346.5,0.393,-4.4,616.5,0,,-14.0,3.3,LASCO_CDAW
2011-03-21 16:12:05+00:00,608.0,84.0,116.0,0,247353.5,343.6,0.393,-3.6,264.4,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 01:36:52+00:00,424.0,32.0,321.0,0,49552.98,333.1,0.393,-3.3,90.9,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 03:48:06+00:00,436.0,20.0,83.0,0,33009.82,335.0,0.393,-5.4,101.0,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 09:12:10+00:00,554.0,17.0,60.0,0,45365.07,337.4,0.393,-4.7,216.6,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 10:48:05+00:00,433.0,13.0,136.0,0,21224.36,337.3,0.393,-3.4,95.7,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 11:00:06+00:00,433.0,10.0,69.0,0,16340.74,337.4,0.393,-1.2,95.6,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 16:12:05+00:00,677.0,50.0,63.0,0,193698.21,342.4,0.393,7.1,334.6,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 17:12:06+00:00,696.0,15.0,135.0,0,63228.98,345.2,0.393,8.1,350.8,0,,-14.0,3.3,LASCO_CDAW
2011-03-22 21:24:09+00:00,645.0,20.0,133.0,0,72241.98,356.7,0.393,7.8,288.3,0,,-14.0,3.3,LASCO_CDAW
2011-03-23 01:48:05+00:00,489.0,15.0,60.0,0,31211.55,373.0,0.393,8.7,116.0,0,,-14.0,3.3,LASCO_CDAW
2011-03-23 02:36:06+00:00,772.0,51.0,132.0,0,256577.73,377.8,0.393,8.3,394.2,0,,-14.0,3.3,LASCO_CDAW
2011-03-23 09:24:05+00:00,557.0,136.0,275.0,0,287657.86,436.3,0.393,-0.4,120.7,0,,-8.0,2.3,LASCO_CDAW
2011-03-24 04:36:07+00:00,468.0,21.0,136.0,0,39913.95,475.9,0.393,-4.9,-7.9,0,,-8.0,3.3,LASCO_CDAW
2011-03-24 10:36:07+00:00,415.0,29.0,86.0,0,43121.7,451.5,0.393,-1.0,-36.5,0,,-8.0,3.3,LASCO_CDAW
2011-03-24 12:48:07+00:00,540.0,191.0,38.0,0,290257.53,451.1,0.393,-0.9,88.9,0,,-8.0,3.3,LASCO_CDAW
2011-03-26 04:36:07+00:00,414.0,24.0,26.0,0,35635.23,415.0,0.393,-2.1,-1.0,0,,-5.0,3.3,LASCO_CDAW
2011-03-26 05:48:06+00:00,894.0,99.0,80.0,0,607743.82,412.9,0.393,-2.8,481.1,0,,-6.0,3.3,LASCO_CDAW
2011-03-26 06:24:00+00:00,1005.0,76.0,180.0,0,621833.48,407.6,0.393,-3.2,597.4,0,,-6.0,3.3,DONKI
2011-03-26 06:24:05+00:00,699.0,360.0,180.0,1,0.0,407.6,0.393,-3.2,291.4,0,,-6.0,3.3,LASCO_CDAW
2011-03-27 02:00:06+00:00,520.0,23.0,79.0,0,53909.09,367.4,0.393,2.4,152.6,1,143.99833333333333,-38.0,4.3,LASCO_CDAW
2011-03-27 05:30:00+00:00,990.0,40.0,180.0,0,335213.94,357.5,0.393,2.5,632.5,1,140.5,-38.0,4.3,DONKI
2011-03-27 05:36:07+00:00,877.0,206.0,54.0,0,749416.27,357.5,0.393,2.5,519.5,1,140.39805555555554,-38.0,4.3,LASCO_CDAW
2011-03-28 08:00:06+00:00,405.0,47.0,111.0,0,65404.82,361.7,0.393,0.8,43.3,1,113.99833333333333,-38.0,4.3,LASCO_CDAW
2011-03-28 15:48:00+00:00,500.0,60.0,180.0,0,125000.0,356.6,0.393,3.4,143.4,1,106.2,-38.0,4.3,DONKI
2011-03-28 15:48:05+00:00,411.0,192.0,47.0,0,167995.63,356.6,0.393,3.4,54.4,1,106.1986111111111,-38.0,4.3,LASCO_CDAW
2011-03-29 10:12:06+00:00,449.0,30.0,322.0,0,52178.18,339.1,0.393,3.6,109.9,1,87.79833333333333,-38.0,4.3,LASCO_CDAW
2011-03-29 20:36:00+00:00,1320.0,132.0,180.0,0,1591761.61,345.3,0.393,9.3,974.7,1,77.4,-38.0,4.3,DONKI
2011-03-29 20:36:07+00:00,1264.0,195.0,54.0,0,1584027.49,345.3,0.393,9.3,918.7,1,77.39805555555556,-38.0,4.3,LASCO_CDAW
2011-03-30 19:24:06+00:00,965.0,14.0,323.0,0,113487.78,358.5,0.393,4.5,606.5,1,54.598333333333336,-38.0,4.3,LASCO_CDAW
2011-04-01 04:17:42+00:00,483.0,37.0,249.0,0,74023.69,322.4,0.3805,-2.3,160.6,1,133.705,-60.0,5.0,LASCO_CDAW
2011-04-04 03:24:00+00:00,730.0,52.0,180.0,0,233607.98,580.8,0.3805,-22.6,149.2,1,62.6,-60.0,5.0,DONKI
2011-04-04 04:09:00+00:00,950.0,44.0,180.0,0,338082.45,577.2,0.3805,-23.2,372.8,1,61.85,-60.0,5.0,DONKI
2011-04-04 15:57:12+00:00,2081.0,109.0,61.0,0,3525576.91,550.7,0.3805,-23.8,1530.3,1,50.04666666666667,-60.0,5.0,LASCO_CDAW
2011-04-06 07:36:05+00:00,1042.0,16.0,259.0,0,151109.14,558.3,0.3805,-8.7,483.7,1,12.39861111111111,-58.0,4.7,LASCO_CDAW
2011-04-06 18:36:05+00:00,416.0,5.0,226.0,0,7548.6,521.5,0.3805,-20.3,-105.5,1,134.3986111111111,-48.0,5.0,LASCO_CDAW
2011-04-07 05:48:07+00:00,481.0,268.0,49.0,0,166427.18,519.3,0.3805,-48.6,-38.3,1,123.19805555555556,-48.0,5.0,LASCO_CDAW
2011-04-07 06:12:00+00:00,550.0,76.0,180.0,0,186237.6,521.5,0.3805,-46.6,28.5,1,122.8,-48.0,5.0,DONKI
2011-04-07 12:00:07+00:00,767.0,199.0,232.0,0,580220.97,536.7,0.3805,-31.5,230.3,1,116.99805555555555,-48.0,5.0,LASCO_CDAW
2011-04-07 12:20:00+00:00,990.0,78.0,180.0,0,616796.92,536.7,0.3805,-31.5,453.3,1,116.66666666666667,-48.0,5.0,DONKI
2011-04-07 19:12:08+00:00,589.0,17.0,218.0,0,51278.19,515.7,0.3805,-16.4,73.3,1,109.79777777777778,-48.0,5.0,LASCO_CDAW
2011-04-07 20:24:00+00:00,580.0,66.0,180.0,0,183216.57,512.0,0.3805,-15.6,68.0,1,108.6,-48.0,5.0,DONKI
2011-04-07 20:57:28+00:00,414.0,23.0,322.0,0,34170.87,512.0,0.3805,-15.6,-98.0,1,108.04222222222222,-48.0,5.0,LASCO_CDAW
2011-04-09 06:00:07+00:00,588.0,6.0,188.0,0,18094.84,422.5,0.3805,-27.2,165.5,1,74.99805555555555,-48.0,5.0,LASCO_CDAW
2011-04-09 08:24:06+00:00,452.0,17.0,264.0,0,30198.05,427.7,0.3805,-31.5,24.3,1,72.59833333333333,-48.0,5.0,LASCO_CDAW
2011-04-09 14:24:08+00:00,413.0,32.0,234.0,0,47015.19,446.3,0.3805,-37.0,-33.3,1,66.59777777777778,-48.0,5.0,LASCO_CDAW
2011-04-09 15:48:06+00:00,733.0,117.0,264.0,0,458114.18,446.9,0.3805,-35.6,286.1,1,65.19833333333334,-48.0,5.0,LASCO_CDAW
2011-04-09 18:00:08+00:00,666.0,41.0,286.0,0,155336.59,442.2,0.3805,-30.6,223.8,1,62.99777777777778,-48.0,5.0,LASCO_CDAW
2011-04-10 03:12:00+00:00,450.0,40.0,180.0,1,69259.08,401.0,0.3805,-17.1,49.0,1,53.8,-48.0,5.0,DONKI
2011-04-10 12:36:06+00:00,598.0,51.0,233.0,0,153952.49,371.6,0.3805,-11.6,226.4,1,44.39833333333333,-48.0,5.0,LASCO_CDAW
2011-04-10 18:12:06+00:00,506.0,11.0,37.0,0,24539.96,364.3,0.3805,-11.2,141.7,1,38.79833333333333,-48.0,5.0,LASCO_CDAW
2011-04-11 22:36:06+00:00,408.0,132.0,277.0,0,152072.43,384.5,0.3805,14.8,23.5,1,15.398333333333333,-45.0,5.0,LASCO_CDAW
2011-04-11 23:05:00+00:00,550.0,70.0,180.0,0,173506.87,392.3,0.3805,14.8,157.7,1,14.916666666666666,-45.0,5.0,DONKI
2011-04-12 01:36:22+00:00,490.0,9.0,40.0,0,18838.03,412.8,0.3805,17.3,77.2,1,12.393888888888888,-45.0,5.0,LASCO_CDAW
2011-04-12 13:25:47+00:00,532.0,56.0,105.0,0,132871.72,512.4,0.3805,-18.6,19.6,1,15.570277777777777,-45.0,3.7,LASCO_CDAW
2011-04-12 15:24:06+00:00,456.0,9.0,37.0,0,16314.47,520.7,0.3805,-28.2,-64.7,1,13.598333333333333,-45.0,3.7,LASCO_CDAW
2011-04-13 00:48:07+00:00,424.0,11.0,355.0,0,17230.77,571.3,0.3805,-34.7,-147.3,1,12.198055555555555,-25.0,3.3,LASCO_CDAW
2011-04-13 06:00:05+00:00,707.0,5.0,119.0,0,21803.11,573.0,0.3805,-31.6,134.0,1,21.99861111111111,-23.0,3.3,LASCO_CDAW
2011-04-13 07:00:05+00:00,827.0,17.0,137.0,0,101091.14,568.5,0.3805,-33.0,258.5,1,20.99861111111111,-23.0,3.3,LASCO_CDAW
2011-04-13 22:00:07+00:00,441.0,73.0,314.0,0,115681.73,511.5,0.3805,-22.3,-70.5,0,,-19.0,3.3,LASCO_CDAW
2011-04-14 04:12:06+00:00,403.0,44.0,204.0,0,60839.48,486.6,0.3805,-16.3,-83.6,0,,-19.0,5.0,LASCO_CDAW
2011-04-14 08:00:05+00:00,487.0,55.0,58.0,0,109512.46,476.5,0.3805,-17.4,10.5,1,143.9986111111111,-26.0,5.0,LASCO_CDAW
2011-04-16 01:48:06+00:00,447.0,65.0,94.0,0,107357.3,373.5,0.3805,1.4,73.5,1,102.19833333333334,-26.0,5.0,LASCO_CDAW
2011-04-17 01:25:00+00:00,300.0,90.0,180.0,1,63639.61,337.3,0.3805,8.4,-37.3,1,78.58333333333333,-26.0,5.0,DONKI
2011-04-17 11:48:06+00:00,612.0,33.0,37.0,0,106376.24,326.7,0.3805,2.7,285.3,1,68.19833333333334,-26.0,5.0,LASCO_CDAW
2011-04-17 13:48:06+00:00,478.0,11.0,125.0,0,21899.22,324.7,0.3805,1.8,153.3,1,66.19833333333334,-26.0,5.0,LASCO_CDAW
2011-04-17 15:36:05+00:00,465.0,360.0,180.0,1,0.0,321.7,0.3805,1.7,143.3,1,64.39861111111111,-26.0,5.0,LASCO_CDAW
2011-04-17 15:54:00+00:00,1355.0,60.0,180.0,0,918012.5,321.7,0.3805,1.7,1033.3,1,64.1,-26.0,5.0,DONKI
2011-04-17 17:12:06+00:00,467.0,103.0,8.0,0,170678.23,319.8,0.3805,1.5,147.2,1,62.79833333333333,-26.0,5.0,LASCO_CDAW
2011-04-17 19:36:05+00:00,806.0,35.0,39.0,0,195349.31,319.2,0.3805,1.6,486.8,1,60.39861111111111,-26.0,5.0,LASCO_CDAW
2011-04-19 22:36:05+00:00,688.0,44.0,38.0,0,177317.78,384.5,0.3805,-1.5,303.5,0,,-17.0,3.3,LASCO_CDAW
2011-04-20 18:48:05+00:00,409.0,21.0,123.0,0,30484.54,529.6,0.3805,-17.4,-120.6,0,,-15.0,3.3,LASCO_CDAW
2011-04-21 00:48:05+00:00,475.0,111.0,285.0,0,185943.47,497.7,0.3805,-11.1,-22.7,0,,-15.0,3.3,LASCO_CDAW
2011-04-21 15:36:06+00:00,465.0,7.0,182.0,0,13200.22,455.6,0.3805,-5.2,9.4,0,,-15.0,3.3,LASCO_CDAW
2011-04-21 15:36:06+00:00,408.0,4.0,169.0,0,5809.51,455.6,0.3805,-5.2,-47.6,0,,-15.0,3.3,LASCO_CDAW
2011-04-21 18:48:06+00:00,479.0,50.0,106.0,0,96965.96,445.9,0.3805,-2.3,33.1,0,,-15.0,3.3,LASCO_CDAW
2011-04-22 18:24:06+00:00,545.0,33.0,101.0,0,84359.66,419.3,0.3805,-10.2,125.7,0,,-12.0,3.3,LASCO_CDAW
2011-04-23 01:25:49+00:00,564.0,17.0,72.0,0,47017.58,411.3,0.3805,-5.7,152.7,0,,-12.0,3.3,LASCO_CDAW
2011-04-23 08:24:05+00:00,754.0,27.0,287.0,0,132717.42,403.2,0.3805,-6.3,350.8,0,,-12.0,3.3,LASCO_CDAW
2011-04-23 23:48:07+00:00,449.0,17.0,119.0,0,29798.53,383.7,0.3805,-0.3,65.3,0,,-18.0,5.3,LASCO_CDAW
2011-04-24 02:12:07+00:00,418.0,18.0,10.0,0,27332.86,388.7,0.3805,4.3,29.3,1,143.79805555555555,-32.0,5.3,LASCO_CDAW
2011-04-24 09:24:07+00:00,406.0,40.0,62.0,0,56377.23,408.4,0.3805,2.8,-2.4,1,136.59805555555556,-32.0,5.3,LASCO_CDAW
2011-04-24 21:24:09+00:00,300.0,360.0,180.0,1,0.0,434.3,0.3805,2.4,-134.3,1,141.5975,-46.0,5.3,LASCO_CDAW
2011-04-24 21:36:00+00:00,455.0,50.0,180.0,1,87492.55,434.3,0.3805,2.4,20.7,1,141.4,-46.0,5.3,DONKI
2011-04-25 03:24:07+00:00,458.0,9.0,235.0,0,16457.89,453.3,0.3805,-1.5,4.7,1,135.59805555555556,-46.0,5.3,LASCO_CDAW
2011-04-25 10:36:06+00:00,448.0,41.0,299.0,0,70288.02,480.4,0.3805,-7.4,-32.4,1,128.39833333333334,-46.0,5.3,LASCO_CDAW
2011-04-25 18:00:05+00:00,465.0,54.0,71.0,0,98164.1,502.3,0.3805,-8.2,-37.3,1,120.99861111111112,-46.0,5.3,LASCO_CDAW
2011-04-25 19:24:06+00:00,523.0,48.0,75.0,0,111254.27,500.0,0.3805,-8.4,23.0,1,119.59833333333333,-46.0,5.3,LASCO_CDAW
2011-04-26 20:48:06+00:00,415.0,11.0,216.0,0,16507.03,391.5,0.3805,-6.9,23.5,1,129.19833333333332,-47.0,5.3,LASCO_CDAW
2011-04-27 02:36:05+00:00,924.0,257.0,32.0,0,668172.06,378.8,0.3805,-4.0,545.2,1,123.39861111111111,-47.0,5.3,LASCO_CDAW
2011-04-27 02:48:00+00:00,950.0,40.0,180.0,0,308673.18,378.8,0.3805,-4.0,571.2,1,123.2,-47.0,5.3,DONKI
2011-04-27 07:48:00+00:00,640.0,60.0,180.0,0,204800.0,372.3,0.3805,-2.0,267.7,1,118.2,-47.0,5.3,DONKI
2011-04-27 07:48:06+00:00,634.0,240.0,9.0,0,348104.11,372.3,0.3805,-2.0,261.7,1,118.19833333333334,-47.0,5.3,LASCO_CDAW
2011-04-27 12:00:05+00:00,415.0,27.0,324.0,0,40205.13,367.2,0.3805,-3.1,47.8,1,113.99861111111112,-47.0,5.3,LASCO_CDAW
2011-04-29 20:48:00+00:00,270.0,46.0,180.0,1,28484.3,365.9,0.3805,-3.5,-95.9,1,57.2,-47.0,4.7,DONKI
2011-04-30 10:00:06+00:00,400.0,43.0,108.0,0,58640.2,586.9,0.3805,-22.7,-186.9,1,43.998333333333335,-47.0,4.3,LASCO_CDAW
2011-04-30 12:24:06+00:00,404.0,25.0,117.0,0,35326.41,612.7,0.3805,-26.2,-208.7,1,41.598333333333336,-47.0,4.3,LASCO_CDAW
2011-05-01 14:24:00+00:00,580.0,64.0,180.0,0,178264.84,619.3,0.291,-26.5,-39.3,1,15.6,-47.0,4.3,DONKI
2011-05-02 02:48:05+00:00,473.0,6.0,294.0,0,11709.07,638.6,0.291,-29.5,-165.6,1,24.198611111111113,-36.0,3.7,LASCO_CDAW
2011-05-03 03:48:05+00:00,522.0,38.0,236.0,0,88712.11,661.0,0.291,-31.6,-139.0,1,15.198611111111111,-29.0,3.0,LASCO_CDAW
2011-05-03 04:48:05+00:00,506.0,8.0,343.0,0,17860.17,656.6,0.291,-32.3,-150.6,1,14.198611111111111,-29.0,3.0,LASCO_CDAW
2011-05-03 15:54:00+00:00,620.0,62.0,180.0,0,197980.64,616.3,0.291,-23.3,3.7,1,53.1,-24.0,3.0,DONKI
2011-05-03 16:51:41+00:00,658.0,120.0,287.0,0,374957.82,611.8,0.291,-21.9,46.2,1,52.13861111111111,-24.0,3.0,LASCO_CDAW
2011-05-03 20:12:07+00:00,487.0,51.0,280.0,0,102103.89,597.5,0.291,-20.2,-110.5,1,48.79805555555556,-24.0,3.0,LASCO_CDAW
2011-05-06 08:48:27+00:00,1024.0,169.0,76.0,0,1043748.56,395.9,0.291,-15.4,628.1,0,,-17.0,3.3,LASCO_CDAW
2011-05-06 09:25:00+00:00,850.0,138.0,180.0,0,674511.86,394.8,0.291,-14.9,455.2,0,,-17.0,3.3,DONKI
2011-05-06 12:48:05+00:00,458.0,26.0,96.0,0,47186.63,388.5,0.291,-14.7,69.5,0,,-17.0,3.3,LASCO_CDAW
2011-05-06 13:36:18+00:00,523.0,30.0,94.0,0,70794.51,383.7,0.291,-14.5,139.3,0,,-17.0,3.3,LASCO_CDAW
2011-05-07 16:24:05+00:00,485.0,13.0,289.0,0,26628.23,358.2,0.291,-8.0,126.8,0,,-17.0,3.3,LASCO_CDAW
2011-05-08 12:00:05+00:00,660.0,14.0,258.0,0,53086.29,312.1,0.291,-8.5,347.9,0,,-17.0,3.3,LASCO_CDAW
2011-05-09 00:48:05+00:00,494.0,16.0,250.0,0,33963.25,301.0,0.291,-5.1,193.0,0,,-17.0,3.3,LASCO_CDAW
2011-05-09 11:00:05+00:00,422.0,14.0,61.0,0,21702.98,306.2,0.291,-2.5,115.8,0,,-17.0,3.3,LASCO_CDAW
2011-05-09 20:00:05+00:00,619.0,56.0,238.0,0,179883.19,320.9,0.291,-2.5,298.1,0,,-17.0,3.7,LASCO_CDAW
2011-05-09 20:57:26+00:00,1318.0,292.0,55.0,0,971387.41,320.9,0.291,-2.5,997.1,0,,-17.0,3.7,LASCO_CDAW
2011-05-09 21:00:00+00:00,1300.0,116.0,180.0,0,1433201.28,321.5,0.291,-2.3,978.5,0,,-17.0,3.7,DONKI
2011-05-10 06:24:05+00:00,519.0,43.0,60.0,0,98721.14,326.8,0.291,1.7,192.2,1,137.5986111111111,-21.0,3.7,LASCO_CDAW
2011-05-10 11:24:05+00:00,493.0,34.0,49.0,0,71060.65,332.5,0.291,1.4,160.5,1,132.5986111111111,-21.0,3.7,LASCO_CDAW
2011-05-11 02:48:00+00:00,350.0,66.0,180.0,1,66718.28,377.9,0.291,-8.3,-27.9,1,137.2,-22.0,3.7,DONKI
2011-05-11 02:48:06+00:00,745.0,225.0,320.0,0,512776.24,377.9,0.291,-8.3,367.1,1,137.19833333333332,-22.0,3.7,LASCO_CDAW
2011-05-12 10:12:05+00:00,560.0,22.0,68.0,0,59837.7,344.9,0.291,-9.4,215.1,1,105.79861111111111,-22.0,3.7,LASCO_CDAW
2011-05-12 21:48:07+00:00,722.0,23.0,65.0,0,103927.31,315.7,0.291,-4.1,406.3,1,94.19805555555556,-22.0,3.7,LASCO_CDAW
2011-05-13 01:25:50+00:00,455.0,5.0,36.0,0,9030.3,326.7,0.291,-1.7,128.3,1,90.56944444444444,-22.0,3.7,LASCO_CDAW
2011-05-13 16:24:05+00:00,463.0,36.0,248.0,0,66243.66,345.2,0.291,4.5,117.8,1,75.59861111111111,-22.0,3.7,LASCO_CDAW
2011-05-13 19:00:07+00:00,494.0,8.0,54.0,0,17023.09,352.6,0.291,7.5,141.4,1,72.99805555555555,-22.0,3.7,LASCO_CDAW
2011-05-14 04:48:07+00:00,825.0,16.0,56.0,0,94724.69,356.0,0.291,8.0,469.0,1,63.198055555555555,-22.0,3.7,LASCO_CDAW
2011-05-15 06:24:05+00:00,464.0,20.0,22.0,0,37385.76,356.7,0.291,12.6,107.3,1,37.59861111111111,-22.0,3.7,LASCO_CDAW
2011-05-15 16:00:05+00:00,431.0,31.0,295.0,0,49642.47,453.1,0.291,10.8,-22.1,1,27.99861111111111,-22.0,3.7,LASCO_CDAW
2011-05-17 00:48:05+00:00,508.0,28.0,82.0,0,62431.33,539.1,0.291,-13.1,-31.1,0,,-17.0,2.3,LASCO_CDAW
2011-05-17 07:00:06+00:00,453.0,33.0,258.0,0,58282.5,554.9,0.291,-10.1,-101.9,0,,-17.0,2.3,LASCO_CDAW
2011-05-17 10:36:05+00:00,484.0,34.0,262.0,0,68489.83,565.7,0.291,-8.2,-81.7,0,,-14.0,2.3,LASCO_CDAW
2011-05-17 13:25:47+00:00,455.0,26.0,144.0,0,46570.49,570.0,0.291,-6.2,-115.0,0,,-14.0,2.3,LASCO_CDAW
2011-05-18 18:24:06+00:00,1105.0,126.0,306.0,0,1087941.24,475.4,0.291,-1.7,629.6,0,,-13.0,2.3,LASCO_CDAW
2011-05-18 18:54:00+00:00,760.0,50.0,180.0,0,244104.31,475.4,0.291,-1.7,284.6,0,,-13.0,2.3,DONKI
2011-05-18 21:24:09+00:00,577.0,57.0,17.0,0,158859.99,462.6,0.291,-4.5,114.4,0,,-13.0,2.3,LASCO_CDAW
2011-05-19 04:36:00+00:00,611.0,40.0,180.0,0,127683.3,429.5,0.291,-8.5,181.5,0,,-13.0,2.3,DONKI
2011-05-19 04:36:06+00:00,626.0,132.0,311.0,0,357996.54,429.5,0.291,-8.5,196.5,0,,-13.0,2.3,LASCO_CDAW
2011-05-20 14:36:05+00:00,452.0,40.0,85.0,0,69876.08,359.7,0.291,1.3,92.3,0,,-13.0,2.3,LASCO_CDAW
2011-05-21 11:12:07+00:00,582.0,28.0,79.0,0,81944.75,333.6,0.291,5.0,248.4,0,,-18.0,2.3,LASCO_CDAW
2011-05-21 23:36:06+00:00,593.0,10.0,89.0,0,30648.23,403.7,0.291,0.8,189.3,1,142.39833333333334,-34.0,3.3,LASCO_CDAW
2011-05-23 03:48:05+00:00,493.0,57.0,13.0,0,115972.96,426.8,0.291,-3.4,66.2,1,127.1986111111111,-80.0,6.3,LASCO_CDAW
2011-05-23 20:52:40+00:00,455.0,16.0,237.0,0,28812.31,415.8,0.291,-3.9,39.2,1,110.12222222222222,-80.0,6.3,LASCO_CDAW
2011-05-24 21:24:10+00:00,567.0,44.0,253.0,0,120431.9,364.4,0.291,0.9,202.6,1,85.59722222222223,-80.0,6.3,LASCO_CDAW
2011-05-24 21:24:10+00:00,657.0,122.0,302.0,0,377528.72,364.4,0.291,0.9,292.6,1,85.59722222222223,-80.0,6.3,LASCO_CDAW
2011-05-24 23:54:00+00:00,610.0,90.0,180.0,0,263114.43,358.1,0.291,-1.3,251.9,1,83.1,-80.0,6.3,DONKI
2011-05-25 13:25:46+00:00,561.0,78.0,321.0,0,198060.34,376.8,0.291,0.6,184.2,1,69.57055555555556,-80.0,6.3,LASCO_CDAW
2011-05-26 19:12:06+00:00,519.0,25.0,359.0,0,58300.39,364.1,0.291,5.5,154.9,1,39.79833333333333,-80.0,6.3,LASCO_CDAW
2011-05-27 04:17:43+00:00,532.0,7.0,14.0,0,17278.2,375.5,0.291,-12.3,156.5,1,30.704722222222223,-80.0,6.3,LASCO_CDAW
2011-05-28 18:00:08+00:00,571.0,30.0,329.0,0,84385.62,507.7,0.291,-65.5,63.3,1,12.997777777777777,-52.0,5.3,LASCO_CDAW
2011-05-29 02:00:07+00:00,1165.0,40.0,269.0,0,464198.29,556.5,0.291,-59.0,608.5,1,19.998055555555556,-47.0,5.3,LASCO_CDAW
2011-05-29 10:36:06+00:00,646.0,234.0,119.0,0,371831.28,675.7,0.291,-44.8,-29.7,1,12.398333333333333,-44.0,3.7,LASCO_CDAW
2011-05-29 11:30:00+00:00,850.0,76.0,180.0,0,444815.42,690.2,0.291,-43.8,159.8,1,12.5,-44.0,3.7,DONKI
2011-05-29 15:36:07+00:00,461.0,27.0,72.0,0,49612.04,718.6,0.291,-45.8,-257.6,1,12.398055555555555,-38.0,3.7,LASCO_CDAW
2011-05-29 20:12:06+00:00,412.0,13.0,97.0,0,19215.57,713.7,0.291,-44.0,-301.7,1,87.79833333333333,-35.0,4.7,LASCO_CDAW
2011-05-29 21:24:08+00:00,1407.0,186.0,107.0,0,1976935.96,709.5,0.291,-44.5,697.5,1,86.59777777777778,-35.0,5.3,LASCO_CDAW
2011-05-29 21:30:00+00:00,915.0,80.0,180.0,0,538157.86,709.5,0.291,-44.5,205.5,1,86.5,-35.0,5.3,DONKI
2011-05-30 03:48:05+00:00,412.0,26.0,316.0,0,38184.09,664.3,0.291,-43.1,-252.3,1,143.19861111111112,-43.0,6.3,LASCO_CDAW
2011-05-30 05:48:06+00:00,611.0,72.0,103.0,0,219432.58,653.0,0.291,-41.9,-42.0,1,143.19833333333332,-45.0,6.3,LASCO_CDAW
2011-05-30 17:24:05+00:00,736.0,9.0,276.0,0,42500.98,624.8,0.291,-25.8,111.2,1,131.5986111111111,-45.0,6.3,LASCO_CDAW
2011-05-30 20:12:06+00:00,744.0,14.0,276.0,0,67459.07,606.9,0.291,-26.8,137.1,1,128.79833333333335,-45.0,6.3,LASCO_CDAW
2011-05-31 08:24:07+00:00,570.0,12.0,277.0,0,33961.3,573.5,0.291,-26.9,-3.5,1,116.59805555555556,-45.0,6.3,LASCO_CDAW
2011-06-01 07:36:07+00:00,515.0,5.0,303.0,0,11568.95,584.0,0.2805,-25.7,-69.0,1,93.39805555555556,-45.0,6.3,LASCO_CDAW
2011-06-01 13:25:52+00:00,404.0,5.0,268.0,0,7119.38,577.3,0.2805,-19.2,-173.3,1,87.56888888888889,-45.0,6.3,LASCO_CDAW
2011-06-01 18:48:06+00:00,464.0,19.0,301.0,0,35534.09,556.2,0.2805,-19.2,-92.2,1,82.19833333333334,-45.0,6.3,LASCO_CDAW
2011-06-01 20:48:05+00:00,548.0,16.0,311.0,0,41794.24,543.5,0.2805,-19.7,4.5,1,80.1986111111111,-45.0,6.3,LASCO_CDAW
2011-06-01 23:24:13+00:00,429.0,57.0,30.0,0,87816.78,524.1,0.2805,-23.1,-95.1,1,77.5963888888889,-45.0,6.3,LASCO_CDAW
