timestamp,cme_cpa_deg,cme_width_deg,cme_speed_km_s,is_halo
2011-11-06 02:12:05+00:00,321.0,11.0,272.0,False
2011-11-06 04:12:07+00:00,231.0,7.0,218.0,False
2011-11-06 08:12:05+00:00,53.0,41.0,235.0,False
2011-11-06 17:12:06+00:00,266.0,43.0,289.0,False
2011-11-07 00:12:05+00:00,263.0,9.0,387.0,False
2011-11-07 04:12:05+00:00,54.0,61.0,252.0,False
2011-11-07 06:48:05+00:00,287.0,6.0,341.0,False
2011-11-07 14:12:06+00:00,53.0,77.0,82.0,False
2011-11-07 20:57:22+00:00,280.0,82.0,305.0,False
2011-11-07 22:36:06+00:00,36.0,64.0,147.0,False
2011-11-07 23:48:05+00:00,303.0,109.0,527.0,False
2011-11-08 06:12:06+00:00,159.0,311.0,122.0,False
2011-11-08 11:36:05+00:00,291.0,140.0,600.0,False
2011-11-08 20:48:05+00:00,291.0,21.0,208.0,False
2011-11-09 05:12:05+00:00,30.0,19.0,379.0,False
2011-11-09 08:36:05+00:00,132.0,147.0,496.0,False
2011-11-09 12:24:05+00:00,289.0,77.0,627.0,False
2011-11-09 13:36:05+00:00,,360.0,907.0,True
2011-11-09 18:48:05+00:00,335.0,37.0,898.0,False
2011-11-09 22:13:42+00:00,17.0,10.0,328.0,False
2011-11-10 03:48:05+00:00,288.0,103.0,489.0,False
2011-11-10 12:24:05+00:00,332.0,16.0,312.0,False
2011-11-10 17:00:05+00:00,239.0,17.0,266.0,False
2011-11-10 19:24:05+00:00,149.0,8.0,196.0,False
2011-11-11 00:12:06+00:00,299.0,71.0,139.0,False
2011-11-11 07:12:05+00:00,227.0,176.0,831.0,False
2011-11-11 11:00:07+00:00,74.0,47.0,107.0,False
2011-11-11 12:00:05+00:00,240.0,26.0,350.0,False
2011-11-11 17:24:07+00:00,252.0,62.0,542.0,False
2011-11-12 07:36:05+00:00,11.0,22.0,229.0,False
2011-11-12 09:24:05+00:00,251.0,8.0,460.0,False
2011-11-12 13:48:05+00:00,146.0,6.0,243.0,False
2011-11-12 18:36:06+00:00,66.0,192.0,654.0,False
2011-11-13 00:12:05+00:00,258.0,32.0,254.0,False
2011-11-13 01:25:30+00:00,102.0,43.0,208.0,False
2011-11-13 04:12:05+00:00,212.0,31.0,387.0,False
2011-11-13 09:12:08+00:00,249.0,30.0,158.0,False
2011-11-13 18:36:05+00:00,,360.0,596.0,True
2011-11-14 02:00:05+00:00,94.0,9.0,216.0,False
2011-11-14 02:24:05+00:00,215.0,32.0,391.0,False
2011-11-14 07:24:05+00:00,45.0,80.0,266.0,False
2011-11-14 07:48:05+00:00,261.0,12.0,252.0,False
2011-11-14 10:00:05+00:00,266.0,10.0,553.0,False
2011-11-14 10:00:05+00:00,325.0,62.0,331.0,False
2011-11-14 15:48:06+00:00,25.0,61.0,421.0,False
2011-11-14 16:36:05+00:00,325.0,55.0,452.0,False
2011-11-14 17:12:05+00:00,39.0,21.0,472.0,False
2011-11-14 20:24:05+00:00,327.0,77.0,383.0,False
2011-11-14 20:24:05+00:00,179.0,137.0,792.0,False
2011-11-15 00:12:05+00:00,315.0,65.0,285.0,False
2011-11-15 05:24:07+00:00,60.0,198.0,523.0,False
2011-11-15 08:24:05+00:00,294.0,23.0,157.0,False
2011-11-15 09:48:05+00:00,319.0,84.0,510.0,False
2011-11-15 12:24:05+00:00,109.0,80.0,163.0,False
2011-11-15 15:41:15+00:00,308.0,78.0,491.0,False
2011-11-15 21:16:04+00:00,296.0,44.0,179.0,False
2011-11-16 00:00:05+00:00,311.0,72.0,294.0,False
2011-11-16 03:12:10+00:00,315.0,86.0,456.0,False
2011-11-16 08:24:05+00:00,94.0,12.0,228.0,False
2011-11-16 10:36:05+00:00,302.0,55.0,260.0,False
2011-11-16 14:12:05+00:00,305.0,73.0,398.0,False
2011-11-16 15:24:05+00:00,301.0,71.0,372.0,False
2011-11-16 16:48:05+00:00,68.0,132.0,312.0,False
2011-11-16 20:24:05+00:00,100.0,12.0,356.0,False
2011-11-16 22:00:05+00:00,115.0,19.0,107.0,False
2011-11-17 02:00:05+00:00,85.0,74.0,194.0,False
2011-11-17 06:48:05+00:00,305.0,27.0,377.0,False
2011-11-17 07:48:07+00:00,81.0,97.0,458.0,False
2011-11-17 12:00:05+00:00,303.0,41.0,282.0,False
2011-11-17 17:12:05+00:00,224.0,103.0,205.0,False
2011-11-17 19:00:06+00:00,78.0,38.0,232.0,False
2011-11-17 20:36:05+00:00,,360.0,1041.0,True
2011-11-17 23:12:05+00:00,304.0,48.0,479.0,False
2011-11-18 01:25:30+00:00,98.0,30.0,478.0,False
2011-11-18 02:48:05+00:00,320.0,119.0,601.0,False
2011-11-18 04:24:10+00:00,294.0,36.0,486.0,False
2011-11-18 05:00:05+00:00,64.0,19.0,410.0,False
2011-11-18 05:48:05+00:00,300.0,44.0,159.0,False
2011-11-18 08:48:05+00:00,65.0,10.0,435.0,False
2011-11-18 11:36:06+00:00,66.0,13.0,313.0,False
2011-11-18 17:36:06+00:00,117.0,22.0,429.0,False
2011-11-18 18:00:05+00:00,75.0,22.0,336.0,False
2011-11-18 19:48:05+00:00,72.0,15.0,248.0,False
2011-11-19 00:12:05+00:00,75.0,10.0,394.0,False
2011-11-19 01:48:05+00:00,305.0,57.0,507.0,False
2011-11-19 02:36:05+00:00,227.0,33.0,303.0,False
2011-11-19 08:00:05+00:00,307.0,37.0,211.0,False
2011-11-19 08:12:05+00:00,80.0,28.0,382.0,False
2011-11-19 17:48:05+00:00,80.0,11.0,340.0,False
2011-11-19 19:24:05+00:00,27.0,18.0,174.0,False
2011-11-19 20:00:05+00:00,79.0,35.0,244.0,False
2011-11-20 01:25:30+00:00,78.0,13.0,391.0,False
2011-11-20 02:24:06+00:00,214.0,7.0,401.0,False
2011-11-20 14:12:05+00:00,37.0,120.0,567.0,False
2011-11-20 14:48:05+00:00,264.0,131.0,355.0,False
2011-11-20 23:12:06+00:00,,360.0,641.0,True
2011-11-21 02:48:05+00:00,248.0,61.0,357.0,False
2011-11-21 05:12:06+00:00,307.0,56.0,237.0,False
2011-11-21 09:24:05+00:00,329.0,16.0,243.0,False
2011-11-21 14:24:05+00:00,322.0,45.0,234.0,False
2011-11-21 16:36:06+00:00,249.0,31.0,254.0,False
2011-11-22 00:24:05+00:00,251.0,7.0,222.0,False
2011-11-22 00:36:05+00:00,323.0,45.0,220.0,False
2011-11-22 03:24:05+00:00,322.0,59.0,233.0,False
2011-11-22 06:24:05+00:00,96.0,192.0,506.0,False
2011-11-22 12:12:05+00:00,341.0,17.0,230.0,False
2011-11-22 12:36:05+00:00,65.0,38.0,516.0,False
2011-11-22 20:57:31+00:00,291.0,157.0,668.0,False
2011-11-23 00:48:05+00:00,333.0,83.0,262.0,False
2011-11-23 07:00:05+00:00,19.0,79.0,366.0,False
2011-11-23 09:12:08+00:00,325.0,95.0,315.0,False
2011-11-23 13:36:24+00:00,260.0,12.0,328.0,False
2011-11-23 17:12:05+00:00,41.0,11.0,115.0,False
2011-11-23 18:36:05+00:00,284.0,12.0,310.0,False
2011-11-23 22:24:05+00:00,45.0,7.0,340.0,False
2011-11-24 01:25:52+00:00,262.0,124.0,727.0,False
2011-11-24 01:36:30+00:00,48.0,14.0,361.0,False
2011-11-24 04:12:06+00:00,62.0,88.0,345.0,False
2011-11-24 10:36:06+00:00,325.0,69.0,217.0,False
2011-11-24 16:12:06+00:00,75.0,28.0,203.0,False
2011-11-24 20:48:05+00:00,277.0,8.0,360.0,False
2011-11-25 00:24:05+00:00,101.0,7.0,254.0,False
2011-11-25 01:36:28+00:00,243.0,77.0,271.0,False
2011-11-25 02:48:05+00:00,66.0,79.0,192.0,False
2011-11-25 04:28:25+00:00,67.0,74.0,543.0,False
2011-11-25 14:12:05+00:00,273.0,16.0,765.0,False
2011-11-25 16:00:05+00:00,252.0,67.0,332.0,False
2011-11-25 19:24:05+00:00,235.0,65.0,239.0,False
2011-11-25 22:24:05+00:00,293.0,66.0,260.0,False
2011-11-26 00:36:05+00:00,250.0,90.0,292.0,False
2011-11-26 07:12:06+00:00,,360.0,933.0,True
2011-11-26 16:24:05+00:00,231.0,31.0,642.0,False
2011-11-26 21:12:11+00:00,278.0,14.0,369.0,False
2011-11-27 09:48:05+00:00,272.0,10.0,311.0,False
2011-11-27 10:36:06+00:00,250.0,77.0,424.0,False
2011-11-27 14:00:05+00:00,,360.0,455.0,True
2011-11-27 15:12:08+00:00,8.0,34.0,204.0,False
2011-11-27 20:00:07+00:00,275.0,88.0,268.0,False
2011-11-27 21:12:10+00:00,47.0,62.0,213.0,False
2011-11-28 06:36:05+00:00,56.0,167.0,579.0,False
2011-11-28 07:00:05+00:00,286.0,95.0,236.0,False
2011-11-28 17:48:06+00:00,65.0,111.0,215.0,False
2011-11-29 23:12:39+00:00,102.0,177.0,768.0,False
2011-11-30 14:00:05+00:00,255.0,49.0,222.0,False
2011-11-30 20:57:28+00:00,273.0,48.0,272.0,False
2011-11-30 21:12:08+00:00,78.0,147.0,716.0,False
2011-11-30 22:24:05+00:00,300.0,183.0,634.0,False
2011-11-30 23:24:05+00:00,176.0,116.0,239.0,False
2011-12-01 04:36:06+00:00,285.0,9.0,317.0,False
2011-12-01 05:12:06+00:00,59.0,46.0,327.0,False
2011-12-01 08:00:05+00:00,285.0,60.0,424.0,False
2011-12-01 19:48:05+00:00,280.0,11.0,251.0,False
2011-12-02 00:48:05+00:00,135.0,56.0,179.0,False
2011-12-02 16:24:05+00:00,283.0,42.0,504.0,False
2011-12-02 17:24:05+00:00,337.0,59.0,362.0,False
2011-12-02 19:00:06+00:00,150.0,14.0,282.0,False
2011-12-03 00:12:05+00:00,291.0,40.0,150.0,False
2011-12-03 07:36:06+00:00,239.0,155.0,454.0,False
2011-12-03 08:48:05+00:00,89.0,76.0,237.0,False
2011-12-03 11:00:06+00:00,84.0,89.0,296.0,False
2011-12-03 11:24:05+00:00,299.0,216.0,645.0,False
2011-12-03 16:36:06+00:00,347.0,64.0,434.0,False
2011-12-03 17:00:05+00:00,117.0,84.0,397.0,False
2011-12-03 19:24:05+00:00,69.0,87.0,180.0,False
2011-12-03 20:24:05+00:00,292.0,21.0,295.0,False
2011-12-04 02:24:05+00:00,355.0,8.0,394.0,False
2011-12-04 04:36:08+00:00,36.0,14.0,202.0,False
2011-12-04 06:00:05+00:00,33.0,16.0,382.0,False
2011-12-04 06:48:05+00:00,78.0,71.0,174.0,False
2011-12-04 12:48:06+00:00,218.0,58.0,261.0,False
2011-12-04 18:24:05+00:00,294.0,110.0,747.0,False
2011-12-04 20:12:05+00:00,97.0,120.0,481.0,False
2011-12-04 22:36:06+00:00,112.0,48.0,124.0,False
2011-12-05 01:48:05+00:00,285.0,7.0,289.0,False
2011-12-05 03:24:05+00:00,287.0,8.0,412.0,False
2011-12-05 03:36:05+00:00,130.0,17.0,231.0,False
2011-12-05 05:36:05+00:00,128.0,26.0,183.0,False
2011-12-05 08:36:05+00:00,124.0,32.0,230.0,False
2011-12-05 13:48:05+00:00,119.0,62.0,144.0,False
2011-12-05 14:36:06+00:00,84.0,21.0,493.0,False
2011-12-05 18:48:06+00:00,4.0,9.0,199.0,False
2011-12-05 22:36:05+00:00,106.0,49.0,249.0,False
2011-12-06 10:12:05+00:00,297.0,217.0,677.0,False
2011-12-07 05:36:05+00:00,324.0,176.0,464.0,False
2011-12-07 09:36:05+00:00,,360.0,713.0,True
2011-12-07 17:48:06+00:00,232.0,7.0,373.0,False
2011-12-07 20:57:28+00:00,112.0,68.0,221.0,False
2011-12-07 22:24:05+00:00,9.0,16.0,557.0,False
2011-12-08 04:00:05+00:00,305.0,31.0,139.0,False
2011-12-08 09:24:07+00:00,121.0,75.0,170.0,False
2011-12-08 19:00:06+00:00,298.0,82.0,175.0,False
2011-12-09 02:24:06+00:00,357.0,32.0,517.0,False
2011-12-09 05:24:05+00:00,63.0,52.0,189.0,False
2011-12-09 05:36:05+00:00,163.0,83.0,155.0,False
2011-12-09 12:12:05+00:00,74.0,117.0,335.0,False
2011-12-09 20:36:05+00:00,280.0,12.0,210.0,False
2011-12-10 07:24:06+00:00,38.0,90.0,252.0,False
2011-12-10 14:48:06+00:00,317.0,63.0,281.0,False
2011-12-10 19:12:05+00:00,291.0,120.0,528.0,False
2011-12-11 04:12:05+00:00,144.0,9.0,337.0,False
2011-12-11 05:24:06+00:00,75.0,49.0,355.0,False
2011-12-11 07:24:05+00:00,36.0,56.0,337.0,False
2011-12-11 08:36:07+00:00,72.0,57.0,398.0,False
2011-12-11 10:12:06+00:00,336.0,85.0,264.0,False
2011-12-12 18:36:05+00:00,331.0,105.0,464.0,False
2011-12-13 01:48:05+00:00,217.0,77.0,503.0,False
2011-12-13 06:36:06+00:00,238.0,25.0,538.0,False
2011-12-13 19:24:06+00:00,82.0,30.0,183.0,False
2011-12-14 00:24:05+00:00,247.0,14.0,452.0,False
2011-12-14 04:01:08+00:00,216.0,15.0,279.0,False
2011-12-14 04:01:08+00:00,247.0,40.0,576.0,False
2011-12-14 09:12:46+00:00,177.0,8.0,169.0,False
2011-12-14 10:36:05+00:00,14.0,12.0,303.0,False
2011-12-14 11:12:05+00:00,239.0,66.0,395.0,False
2011-12-14 15:12:47+00:00,49.0,271.0,582.0,False
2011-12-14 22:12:06+00:00,70.0,27.0,271.0,False
2011-12-15 04:12:05+00:00,238.0,96.0,304.0,False
2011-12-15 07:36:05+00:00,76.0,10.0,246.0,False
2011-12-15 19:24:05+00:00,225.0,11.0,374.0,False
2011-12-15 20:56:54+00:00,235.0,16.0,430.0,False
2011-12-16 12:36:05+00:00,127.0,47.0,318.0,False
2011-12-16 20:48:05+00:00,227.0,16.0,306.0,False
2011-12-16 23:12:05+00:00,350.0,187.0,503.0,False
2011-12-17 01:39:17+00:00,303.0,54.0,926.0,False
2011-12-17 03:36:05+00:00,117.0,10.0,210.0,False
2011-12-17 05:00:05+00:00,301.0,82.0,510.0,False
2011-12-17 07:24:05+00:00,121.0,18.0,178.0,False
2011-12-17 10:12:06+00:00,83.0,27.0,124.0,False
2011-12-17 11:00:06+00:00,7.0,247.0,987.0,False
2011-12-17 17:24:05+00:00,80.0,18.0,111.0,False
2011-12-17 23:36:05+00:00,78.0,18.0,195.0,False
2011-12-18 12:36:05+00:00,11.0,41.0,159.0,False
2011-12-18 17:48:05+00:00,7.0,41.0,120.0,False
2011-12-19 01:25:52+00:00,106.0,84.0,135.0,False
2011-12-19 11:48:05+00:00,65.0,35.0,116.0,False
2011-12-19 12:36:05+00:00,243.0,154.0,1092.0,False
2011-12-19 18:00:07+00:00,41.0,117.0,468.0,False
2011-12-20 02:12:05+00:00,180.0,49.0,182.0,False
2011-12-20 04:00:05+00:00,297.0,104.0,433.0,False
2011-12-20 08:12:05+00:00,298.0,69.0,509.0,False
2011-12-20 09:12:08+00:00,229.0,24.0,344.0,False
2011-12-20 11:12:05+00:00,341.0,14.0,265.0,False
2011-12-20 14:24:05+00:00,260.0,52.0,286.0,False
2011-12-20 15:24:05+00:00,71.0,45.0,380.0,False
2011-12-20 17:36:05+00:00,249.0,72.0,277.0,False
2011-12-20 22:36:05+00:00,243.0,70.0,219.0,False
2011-12-20 23:48:06+00:00,257.0,60.0,352.0,False
2011-12-21 03:12:10+00:00,,360.0,1064.0,True
2011-12-21 09:36:05+00:00,87.0,177.0,278.0,False
2011-12-21 17:00:06+00:00,288.0,56.0,569.0,False
2011-12-21 20:24:06+00:00,251.0,35.0,214.0,False
2011-12-22 03:12:08+00:00,300.0,25.0,609.0,False
2011-12-22 04:12:05+00:00,241.0,55.0,186.0,False
2011-12-22 06:36:05+00:00,110.0,9.0,470.0,False
2011-12-22 10:12:05+00:00,234.0,56.0,169.0,False
2011-12-23 02:24:06+00:00,287.0,116.0,390.0,False
2011-12-23 03:24:05+00:00,83.0,132.0,484.0,False
2011-12-23 16:48:06+00:00,85.0,97.0,380.0,False
2011-12-23 18:36:05+00:00,104.0,74.0,247.0,False
2011-12-23 20:48:07+00:00,102.0,22.0,470.0,False
2011-12-23 21:24:05+00:00,227.0,18.0,292.0,False
2011-12-23 22:00:06+00:00,57.0,40.0,308.0,False
2011-12-24 00:36:05+00:00,56.0,61.0,475.0,False
2011-12-24 08:48:06+00:00,73.0,123.0,732.0,False
2011-12-24 12:24:07+00:00,259.0,42.0,536.0,False
2011-12-24 13:25:51+00:00,282.0,102.0,447.0,False
2011-12-24 16:00:37+00:00,107.0,11.0,338.0,False
2011-12-24 19:24:06+00:00,130.0,8.0,296.0,False
2011-12-25 01:25:53+00:00,329.0,254.0,577.0,False
2011-12-25 05:36:06+00:00,79.0,13.0,327.0,False
2011-12-25 08:48:05+00:00,298.0,61.0,224.0,False
2011-12-25 09:48:05+00:00,232.0,48.0,269.0,False
2011-12-25 11:36:05+00:00,283.0,34.0,118.0,False
2011-12-25 16:24:06+00:00,72.0,42.0,217.0,False
2011-12-25 17:48:05+00:00,241.0,83.0,215.0,False
2011-12-25 18:48:06+00:00,247.0,125.0,366.0,False
2011-12-26 03:12:12+00:00,262.0,126.0,422.0,False
2011-12-26 03:48:05+00:00,59.0,72.0,120.0,False
2011-12-26 11:48:07+00:00,340.0,277.0,736.0,False
2011-12-26 17:12:05+00:00,90.0,34.0,448.0,False
2011-12-26 20:57:29+00:00,235.0,74.0,448.0,False
2011-12-27 03:12:10+00:00,119.0,46.0,675.0,False
2011-12-27 04:36:06+00:00,254.0,33.0,362.0,False
2011-12-27 04:36:06+00:00,51.0,209.0,799.0,False
2011-12-27 05:24:05+00:00,275.0,63.0,431.0,False
2011-12-27 07:12:07+00:00,281.0,56.0,369.0,False
2011-12-27 09:12:08+00:00,35.0,27.0,613.0,False
2011-12-27 09:36:05+00:00,248.0,54.0,184.0,False
2011-12-27 09:48:06+00:00,26.0,42.0,340.0,False
2011-12-27 19:00:05+00:00,245.0,62.0,337.0,False
2011-12-27 20:00:07+00:00,290.0,75.0,289.0,False
2011-12-27 22:24:05+00:00,47.0,28.0,354.0,False
2011-12-28 00:24:05+00:00,289.0,42.0,171.0,False
2011-12-28 02:00:05+00:00,20.0,24.0,428.0,False
2011-12-28 07:12:05+00:00,304.0,44.0,198.0,False
2011-12-28 08:12:06+00:00,253.0,19.0,199.0,False
2011-12-28 11:36:05+00:00,256.0,14.0,265.0,False
2011-12-28 14:24:38+00:00,304.0,43.0,193.0,False
2011-12-28 16:12:06+00:00,259.0,10.0,310.0,False
2011-12-28 19:12:07+00:00,247.0,15.0,395.0,False
2011-12-28 21:24:05+00:00,134.0,50.0,289.0,False
2011-12-28 21:36:05+00:00,299.0,64.0,255.0,False
2011-12-28 22:24:06+00:00,23.0,80.0,175.0,False
2011-12-29 16:24:05+00:00,278.0,171.0,736.0,False
2011-12-29 18:24:05+00:00,93.0,52.0,77.0,False
2011-12-30 01:25:51+00:00,62.0,58.0,282.0,False
2011-12-30 05:00:15+00:00,254.0,14.0,202.0,False
2011-12-30 05:24:05+00:00,270.0,8.0,400.0,False
2011-12-30 08:24:05+00:00,252.0,9.0,202.0,False
2011-12-30 09:36:06+00:00,273.0,9.0,645.0,False
2011-12-30 11:24:06+00:00,256.0,80.0,632.0,False
2011-12-30 15:12:08+00:00,132.0,38.0,232.0,False
2011-12-30 19:12:05+00:00,2.0,179.0,960.0,False
2011-12-30 20:57:33+00:00,238.0,90.0,356.0,False
2011-12-30 23:24:06+00:00,1.0,11.0,324.0,False
2011-12-31 07:36:05+00:00,15.0,40.0,316.0,False
2011-12-31 10:48:05+00:00,12.0,43.0,264.0,False
2011-12-31 11:36:06+00:00,195.0,8.0,309.0,False
2011-12-31 12:48:05+00:00,31.0,19.0,250.0,False
2011-12-31 18:00:05+00:00,253.0,75.0,421.0,False
2011-12-31 23:12:13+00:00,121.0,52.0,318.0,False
2012-01-01 01:25:49+00:00,40.0,23.0,801.0,False
2012-01-01 04:12:07+00:00,266.0,33.0,247.0,False
2012-01-01 06:24:05+00:00,47.0,13.0,96.0,False
2012-01-01 08:00:05+00:00,272.0,47.0,228.0,False
2012-01-01 12:36:06+00:00,351.0,42.0,237.0,False
2012-01-01 13:36:25+00:00,297.0,215.0,639.0,False
2012-01-01 23:48:07+00:00,134.0,9.0,252.0,False
2012-01-02 01:48:05+00:00,246.0,296.0,531.0,False
2012-01-02 09:48:05+00:00,275.0,63.0,547.0,False
2012-01-02 15:12:40+00:00,,360.0,1138.0,True
2012-01-02 17:48:05+00:00,257.0,26.0,536.0,False
2012-01-02 20:57:28+00:00,264.0,17.0,533.0,False
2012-01-03 01:25:52+00:00,283.0,21.0,437.0,False
2012-01-03 02:24:05+00:00,251.0,29.0,670.0,False
2012-01-03 04:36:05+00:00,273.0,21.0,587.0,False
2012-01-03 06:48:07+00:00,60.0,66.0,171.0,False
2012-01-03 09:36:05+00:00,33.0,35.0,446.0,False
2012-01-03 20:49:58+00:00,259.0,16.0,300.0,False
2012-01-03 21:23:48+00:00,285.0,15.0,311.0,False
2012-01-03 23:25:11+00:00,286.0,25.0,304.0,False
2012-01-04 01:36:42+00:00,182.0,121.0,191.0,False
2012-01-04 03:36:05+00:00,19.0,25.0,486.0,False
2012-01-04 08:00:05+00:00,40.0,7.0,370.0,False
2012-01-04 11:48:05+00:00,249.0,14.0,501.0,False
2012-01-04 18:12:05+00:00,39.0,15.0,346.0,False
2012-01-05 02:12:06+00:00,182.0,89.0,348.0,False
2012-01-06 02:38:18+00:00,42.0,24.0,353.0,False
2012-01-06 02:48:54+00:00,98.0,26.0,283.0,False
2012-01-06 06:40:28+00:00,280.0,21.0,242.0,False
2012-01-06 11:14:09+00:00,132.0,94.0,332.0,False
2012-01-06 11:59:15+00:00,16.0,60.0,445.0,False
2012-01-06 20:48:05+00:00,38.0,103.0,443.0,False
2012-01-07 03:36:05+00:00,17.0,48.0,505.0,False
2012-01-07 03:48:06+00:00,248.0,9.0,441.0,False
2012-01-07 04:36:06+00:00,71.0,30.0,494.0,False
2012-01-07 05:12:06+00:00,280.0,79.0,318.0,False
2012-01-07 06:12:07+00:00,12.0,45.0,549.0,False
2012-01-07 08:48:05+00:00,298.0,40.0,291.0,False
2012-01-07 15:12:08+00:00,28.0,8.0,397.0,False
2012-01-07 17:36:05+00:00,38.0,18.0,434.0,False
2012-01-07 20:24:05+00:00,245.0,13.0,584.0,False
2012-01-08 02:12:05+00:00,98.0,174.0,557.0,False
2012-01-08 10:00:05+00:00,114.0,15.0,321.0,False
2012-01-08 17:24:05+00:00,115.0,12.0,382.0,False
2012-01-09 00:12:06+00:00,110.0,8.0,356.0,False
2012-01-09 04:12:05+00:00,300.0,33.0,256.0,False
2012-01-09 07:48:05+00:00,111.0,10.0,302.0,False
2012-01-09 10:24:05+00:00,108.0,5.0,355.0,False
2012-01-09 17:36:05+00:00,89.0,46.0,379.0,False
2012-01-09 23:24:05+00:00,30.0,23.0,249.0,False
2012-01-10 08:48:05+00:00,109.0,8.0,391.0,False
2012-01-10 21:16:15+00:00,113.0,81.0,151.0,False
2012-01-10 23:12:06+00:00,106.0,50.0,107.0,False
2012-01-11 00:12:05+00:00,101.0,16.0,232.0,False
2012-01-11 12:00:05+00:00,85.0,49.0,190.0,False
2012-01-11 15:12:08+00:00,86.0,54.0,445.0,False
2012-01-11 20:24:05+00:00,307.0,23.0,302.0,False
2012-01-12 01:12:05+00:00,80.0,84.0,211.0,False
2012-01-12 01:24:05+00:00,306.0,69.0,263.0,False
2012-01-12 04:24:05+00:00,79.0,101.0,280.0,False
2012-01-12 08:24:05+00:00,,360.0,814.0,True
2012-01-12 13:24:06+00:00,254.0,11.0,723.0,False
2012-01-12 20:00:06+00:00,299.0,43.0,263.0,False
2012-01-12 20:57:24+00:00,76.0,46.0,514.0,False
2012-01-12 21:36:06+00:00,342.0,140.0,765.0,False
2012-01-13 07:12:07+00:00,64.0,56.0,371.0,False
2012-01-13 09:24:19+00:00,289.0,62.0,350.0,False
2012-01-13 09:48:05+00:00,65.0,70.0,327.0,False
2012-01-13 13:12:05+00:00,89.0,75.0,193.0,False
2012-01-13 23:12:06+00:00,135.0,82.0,268.0,False
2012-01-14 04:00:05+00:00,66.0,55.0,250.0,False
2012-01-14 13:25:29+00:00,291.0,57.0,362.0,False
2012-01-14 22:00:05+00:00,286.0,60.0,227.0,False
2012-01-15 00:36:05+00:00,97.0,30.0,407.0,False
2012-01-15 03:12:09+00:00,274.0,12.0,317.0,False
2012-01-15 03:36:05+00:00,85.0,14.0,171.0,False
2012-01-15 05:48:05+00:00,298.0,163.0,510.0,False
2012-01-15 16:36:05+00:00,115.0,7.0,169.0,False
2012-01-15 18:12:05+00:00,85.0,25.0,221.0,False
2012-01-16 00:48:05+00:00,78.0,161.0,708.0,False
2012-01-16 01:48:05+00:00,232.0,4.0,702.0,False
2012-01-16 03:12:10+00:00,,360.0,1060.0,True
2012-01-16 09:48:05+00:00,10.0,21.0,478.0,False
2012-01-16 11:48:05+00:00,128.0,89.0,174.0,False
2012-01-16 17:00:05+00:00,10.0,18.0,414.0,False
2012-01-16 18:24:05+00:00,10.0,12.0,352.0,False
2012-01-17 03:36:05+00:00,283.0,8.0,743.0,False
2012-01-17 05:48:05+00:00,92.0,26.0,172.0,False
2012-01-17 11:12:05+00:00,285.0,8.0,860.0,False
2012-01-17 14:00:05+00:00,95.0,41.0,132.0,False
2012-01-17 22:25:02+00:00,77.0,32.0,190.0,False
2012-01-18 00:24:06+00:00,283.0,9.0,333.0,False
2012-01-18 08:12:05+00:00,318.0,28.0,192.0,False
2012-01-18 11:00:06+00:00,316.0,49.0,121.0,False
2012-01-18 12:24:05+00:00,172.0,203.0,267.0,False
2012-01-18 20:48:06+00:00,104.0,28.0,180.0,False
2012-01-18 23:48:05+00:00,289.0,119.0,270.0,False
2012-01-19 03:12:10+00:00,97.0,74.0,344.0,False
2012-01-19 09:12:08+00:00,282.0,26.0,322.0,False
2012-01-19 09:48:05+00:00,333.0,111.0,317.0,False
2012-01-19 13:25:51+00:00,273.0,65.0,498.0,False
2012-01-19 14:36:05+00:00,,360.0,1120.0,True
2012-01-19 16:12:06+00:00,9.0,63.0,662.0,False
2012-01-20 14:19:34+00:00,276.0,31.0,350.0,False
2012-01-20 17:12:06+00:00,283.0,17.0,781.0,False
2012-01-20 21:36:05+00:00,282.0,67.0,354.0,False
2012-01-20 22:24:06+00:00,93.0,61.0,326.0,False
2012-01-20 23:12:14+00:00,348.0,13.0,457.0,False
2012-01-20 23:48:05+00:00,103.0,48.0,306.0,False
2012-01-21 01:25:54+00:00,189.0,9.0,558.0,False
2012-01-21 02:48:05+00:00,353.0,15.0,470.0,False
2012-01-21 09:12:10+00:00,353.0,16.0,435.0,False
2012-01-21 09:48:05+00:00,286.0,81.0,374.0,False
2012-01-21 12:48:05+00:00,270.0,27.0,237.0,False
2012-01-21 14:00:05+00:00,269.0,48.0,377.0,False
2012-01-21 20:57:29+00:00,357.0,14.0,491.0,False
2012-01-21 21:24:05+00:00,283.0,14.0,507.0,False
2012-01-22 06:00:06+00:00,246.0,85.0,367.0,False
2012-01-22 08:24:05+00:00,6.0,104.0,349.0,False
2012-01-22 09:24:06+00:00,95.0,65.0,136.0,False
2012-01-22 19:00:06+00:00,357.0,51.0,293.0,False
2012-01-22 23:12:14+00:00,301.0,57.0,196.0,False
2012-01-23 03:12:08+00:00,329.0,221.0,684.0,False
2012-01-23 04:00:05+00:00,,360.0,2175.0,True
2012-01-24 17:07:40+00:00,77.0,92.0,291.0,False
2012-01-24 23:26:53+00:00,274.0,152.0,336.0,False
2012-01-25 02:24:05+00:00,24.0,14.0,532.0,False
2012-01-25 12:36:05+00:00,238.0,79.0,382.0,False
2012-01-25 19:36:05+00:00,264.0,52.0,152.0,False
2012-01-25 20:00:05+00:00,324.0,23.0,281.0,False
